0,301
0,302
0,303
1,304
2,304
3,304
4,304
5,304
6,304
7,304
15,304
30,304
35,304
70,304
1,305
4,305
5,305
6,305
7,305
8,305
9,305
10,305
11,305
12,305
13,305
14,305
15,305
16,305
17,305
18,305
19,305
20,305
47,305
1,306
13,306
20,306
21,306
38,306
39,306
1,307
2,307
4,307
5,307
6,307
7,307
10,307
11,307
13,307
14,307
15,307
20,307
22,307
23,307
24,307
25,307
26,307
27,307
28,307
29,307
30,307
31,307
32,307
33,307
34,307
35,307
45,307
46,307
47,307
1,308
2,308
3,308
4,308
5,308
6,308
7,308
11,308
12,308
13,308
14,308
15,308
18,308
20,308
27,308
35,308
36,308
37,308
40,308
41,308
42,308
43,308
47,308
1,309
20,309
44,309
1,310
2,310
3,310
4,310
5,310
6,310
7,310
9,310
10,310
11,310
13,310
14,310
15,310
16,310
17,310
18,310
19,310
20,310
47,310
1,311
2,311
4,311
5,311
6,311
7,311
8,311
9,311
10,311
11,311
13,311
14,311
15,311
16,311
18,311
19,311
20,311
27,311
47,311
48,311
49,311
1,312
4,312
5,312
6,312
7,312
9,312
10,312
11,312
13,312
15,312
18,312
20,312
47,312
1,313
2,313
3,313
4,313
6,313
7,313
13,313
14,313
15,313
1,314
4,314
5,314
6,314
7,314
9,314
10,314
11,314
13,314
14,314
15,314
18,314
19,314
20,314
47,314
50,315
51,316
52,316
53,316
54,316
22,317
22,318
55,319
55,320
56,320
8,321
16,321
20,321
33,321
42,321
57,321
58,321
59,321
60,321
61,321
110,321
8,322
20,322
42,322
57,322
58,322
110,322
14,323
42,323
59,323
62,323
63,323
64,323
65,323
66,323
67,323
68,323
14,324
42,324
59,324
62,324
63,324
64,324
65,324
66,324
67,324
68,324
14,325
42,325
59,325
62,325
63,325
64,325
65,325
66,325
67,325
68,325
69,325
42,326
59,326
62,326
63,326
64,326
65,326
66,326
67,326
68,326
42,327
59,327
62,327
63,327
64,327
65,327
66,327
67,327
68,327
42,328
59,328
62,328
63,328
64,328
65,328
66,328
67,328
68,328
14,329
42,329
59,329
62,329
63,329
64,329
65,329
66,329
67,329
68,329
14,330
42,330
59,330
62,330
63,330
64,330
65,330
66,330
67,330
68,330
42,331
59,331
62,331
63,331
64,331
65,331
66,331
67,331
68,331
42,332
59,332
62,332
63,332
64,332
65,332
66,332
67,332
68,332
2,333
3,333
4,333
6,333
7,333
14,333
15,333
30,333
35,333
42,333
45,333
47,333
49,333
70,333
71,333
72,333
2,334
3,334
4,334
5,334
6,334
7,334
9,334
11,334
14,334
15,334
20,334
26,334
27,334
30,334
35,334
42,334
45,334
46,334
47,334
49,334
65,334
70,334
71,334
72,334
73,334
74,334
75,334
76,334
77,335
78,335
79,335
80,335
81,335
82,335
83,336
2,337
6,337
9,337
13,337
30,337
45,337
84,337
9,338
85,339
85,340
4,341
16,341
20,341
44,341
86,341
25,342
51,342
86,342
87,342
25,343
88,343
89,344
26,345
90,345
91,345
92,345
26,346
90,346
91,346
2,347
3,347
7,347
14,347
15,347
30,347
46,347
70,347
71,347
74,347
76,347
42,348
93,348
94,348
95,348
93,349
93,350
93,351
93,352
95,352
93,353
94,353
93,354
93,355
2,356
7,356
14,356
15,356
30,356
46,356
70,356
71,356
87,357
96,357
97,357
98,357
99,357
100,357
101,358
101,359
101,360
102,361
103,361
104,361
105,362
105,363
103,364
104,364
106,364
103,365
103,366
17,367
102,367
103,367
104,367
14,368
42,368
59,368
62,368
63,368
64,368
65,368
66,368
67,368
68,368
6,369
6,370
70,370
97,371
97,372
99,372
97,373
97,374
97,375
97,376
107,377
19,378
38,378
108,378
109,378
117,378
77,379
78,379
79,379
81,379
95,379
110,379
110,380
110,381
93,382
94,382
95,382
111,383
112,384
113,384
114,384
70,385
88,386
113,387
44,388
20,389
44,389
54,390
42,391
59,391
62,391
63,391
64,391
65,391
66,391
67,391
68,391
115,392
112,393
114,393
20,394
20,395
44,395
116,396
118,397
119,398
120,399
120,400
121,400
120,401
121,401
122,402
123,403
104,404
